,User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
14083,U14084,19,Female,Jaipur,Oppo,Android,10.1,1.3,277.2,66,5.1,534,4.2,1.2,1358,Social Media
14084,U14085,36,Other,Jaipur,Xiaomi,Android,8.1,37.0,218.7,59,4.3,3122,6.2,1.2,159,Work
14085,U14086,30,Male,Jaipur,Google Pixel,Android,7.2,28.0,89.1,178,2.4,9621,7.5,4.2,622,Education
14086,U14087,52,Female,Bangalore,Samsung,Android,8.4,40.4,30.1,60,0.6,4224,4.0,2.7,1726,Gaming
14087,U14088,39,Female,Lucknow,Apple,iOS,4.1,8.9,24.5,83,5.1,3866,2.1,2.1,741,Social Media
14088,U14089,45,Other,Kolkata,Samsung,Android,6.0,27.3,11.0,113,2.7,2046,3.0,3.6,1883,Social Media
14089,U14090,48,Other,Delhi,Google Pixel,Android,10.0,1.0,223.5,91,4.9,5430,2.3,2.8,1750,Work
14090,U14091,17,Male,Delhi,Samsung,Android,1.0,27.0,106.5,35,0.6,506,5.2,0.4,703,Education
14091,U14092,19,Female,Delhi,Apple,iOS,5.8,34.2,248.6,187,2.0,1115,7.6,0.8,398,Work
14092,U14093,36,Male,Bangalore,OnePlus,Android,7.8,24.5,150.0,100,1.3,2378,4.1,0.8,487,Entertainment
14093,U14094,48,Male,Lucknow,Samsung,Android,4.2,37.0,137.9,186,0.9,7495,5.3,4.9,1435,Gaming
14094,U14095,50,Other,Mumbai,Realme,Android,2.4,41.0,187.4,22,4.6,4905,2.3,2.9,1028,Social Media
14095,U14096,48,Other,Pune,Realme,Android,8.9,44.7,174.4,71,2.0,9400,3.8,2.5,1060,Social Media
14096,U14097,15,Male,Delhi,Google Pixel,Android,3.7,28.7,184.2,158,1.9,3093,5.0,3.9,1816,Social Media
14097,U14098,29,Other,Pune,Samsung,Android,6.5,26.3,224.9,155,5.3,6590,0.7,3.4,1518,Education
14098,U14099,57,Other,Hyderabad,Vivo,Android,3.0,7.7,195.2,180,5.8,3997,5.9,4.9,746,Social Media
14099,U14100,17,Female,Ahmedabad,Oppo,Android,6.5,21.9,297.4,25,0.8,5514,1.9,1.4,1162,Education
14100,U14101,36,Other,Mumbai,Vivo,Android,3.2,47.7,53.2,166,2.1,3254,2.4,0.6,654,Education
14101,U14102,21,Other,Ahmedabad,OnePlus,Android,8.2,48.2,281.1,17,2.3,674,2.6,3.0,1198,Social Media
14102,U14103,48,Female,Kolkata,OnePlus,Android,11.3,27.6,138.0,43,2.3,4539,7.6,4.2,327,Entertainment
14103,U14104,52,Male,Pune,Motorola,Android,6.1,34.4,133.5,173,3.4,2759,2.4,2.3,851,Education
14104,U14105,35,Female,Pune,OnePlus,Android,11.2,48.9,114.4,195,5.4,8588,4.2,0.2,1913,Social Media
14105,U14106,55,Male,Delhi,Motorola,Android,5.7,21.1,11.4,58,3.7,5990,7.2,1.6,1994,Entertainment
14106,U14107,25,Other,Pune,Realme,Android,11.0,28.3,85.2,179,1.2,5763,0.8,3.7,781,Education
14107,U14108,42,Male,Pune,Nokia,Android,1.6,44.2,65.7,148,5.6,6678,3.7,4.1,404,Entertainment
14108,U14109,45,Female,Mumbai,Oppo,Android,3.2,47.0,160.4,53,2.9,7015,7.4,3.5,1120,Work
14109,U14110,40,Male,Ahmedabad,Oppo,Android,7.5,9.3,231.7,78,1.1,2499,1.3,2.1,1346,Gaming
14110,U14111,16,Other,Chennai,Vivo,Android,2.9,1.7,62.7,37,3.8,5518,7.2,0.7,319,Education
14111,U14112,31,Other,Bangalore,Google Pixel,Android,10.8,17.4,288.7,178,1.6,7077,7.7,3.1,383,Work
14112,U14113,31,Female,Jaipur,Xiaomi,Android,7.7,41.0,40.0,11,2.1,7104,4.2,3.0,848,Work
14113,U14114,49,Other,Mumbai,Xiaomi,Android,1.1,32.9,132.7,145,2.1,396,4.3,3.2,1407,Work
14114,U14115,49,Female,Jaipur,Samsung,Android,2.0,21.7,74.9,118,5.5,5716,4.7,4.5,293,Work
14115,U14116,52,Other,Delhi,Oppo,Android,8.6,14.9,148.6,155,5.8,2281,3.2,3.0,763,Education
14116,U14117,37,Female,Chennai,Oppo,Android,2.0,5.2,103.6,162,4.7,3159,5.9,2.3,1376,Work
14117,U14118,57,Male,Bangalore,Google Pixel,Android,8.0,32.9,158.2,164,4.7,8387,7.6,4.2,1564,Social Media
14118,U14119,43,Female,Hyderabad,Realme,Android,3.1,12.8,5.5,135,3.0,7559,4.2,2.5,1381,Gaming
14119,U14120,25,Other,Pune,Oppo,Android,3.3,37.0,196.4,96,5.6,6035,6.9,2.2,1499,Work
14120,U14121,57,Female,Pune,Oppo,Android,9.4,49.6,122.8,137,4.4,4537,7.2,3.8,1022,Gaming
14121,U14122,44,Male,Jaipur,Oppo,Android,10.0,39.5,108.0,59,3.6,4500,5.1,3.6,1435,Gaming
14122,U14123,26,Male,Bangalore,OnePlus,Android,7.6,32.4,47.0,80,4.1,1348,6.0,1.5,993,Entertainment
14123,U14124,20,Male,Jaipur,OnePlus,Android,6.2,17.8,31.0,134,5.9,9418,5.4,4.1,336,Education
14124,U14125,47,Female,Jaipur,OnePlus,Android,3.3,4.9,102.6,91,1.7,1674,5.7,2.9,914,Entertainment
14125,U14126,42,Male,Chennai,Google Pixel,Android,1.5,49.5,283.2,34,5.2,3637,0.6,1.5,1299,Entertainment
14126,U14127,57,Other,Delhi,OnePlus,Android,10.9,9.9,193.4,51,4.8,1183,1.1,3.1,762,Entertainment
14127,U14128,18,Male,Mumbai,Motorola,Android,10.0,12.7,68.2,54,2.8,2223,1.6,3.2,318,Social Media
14128,U14129,60,Female,Ahmedabad,Google Pixel,Android,6.7,23.2,42.0,182,3.2,1817,6.5,1.7,1660,Work
14129,U14130,22,Other,Jaipur,Motorola,Android,2.7,6.0,23.4,37,5.4,7079,6.6,4.0,355,Entertainment
14130,U14131,24,Other,Hyderabad,Apple,iOS,10.4,17.3,185.8,19,2.2,5461,6.9,4.5,1243,Social Media
14131,U14132,53,Female,Bangalore,Samsung,Android,11.5,37.4,258.7,190,4.7,1946,7.7,4.5,786,Work
14132,U14133,43,Female,Lucknow,Vivo,Android,8.2,10.7,20.2,81,1.4,797,3.8,0.9,1660,Entertainment
14133,U14134,45,Male,Pune,Vivo,Android,4.8,14.1,26.4,49,4.0,1173,5.1,0.1,1444,Entertainment
14134,U14135,60,Male,Bangalore,Samsung,Android,5.5,33.8,17.1,89,1.0,5797,1.5,1.0,892,Gaming
14135,U14136,50,Female,Hyderabad,Oppo,Android,1.6,4.8,37.1,37,5.2,8970,7.5,3.1,1659,Education
14136,U14137,35,Male,Bangalore,Oppo,Android,2.5,13.7,264.4,184,2.2,2207,3.4,0.2,770,Work
14137,U14138,15,Female,Kolkata,OnePlus,Android,11.4,29.5,167.1,78,3.4,4462,5.5,3.7,367,Education
14138,U14139,33,Female,Lucknow,Motorola,Android,2.7,35.0,105.2,126,0.7,240,7.1,0.3,786,Social Media
14139,U14140,25,Other,Hyderabad,Realme,Android,10.5,48.4,23.9,170,2.6,2386,6.6,0.8,504,Gaming
14140,U14141,46,Male,Chennai,Nokia,Android,10.9,5.9,76.3,54,2.5,2285,2.0,2.9,601,Gaming
14141,U14142,37,Male,Kolkata,Samsung,Android,11.5,14.8,246.7,196,1.5,2410,2.5,2.9,475,Social Media
14142,U14143,22,Other,Delhi,Vivo,Android,3.5,38.2,93.0,143,4.0,8436,1.2,1.8,1828,Social Media
14143,U14144,37,Male,Mumbai,Apple,iOS,1.9,9.5,45.8,44,0.9,5769,3.6,0.1,771,Entertainment
14144,U14145,57,Female,Ahmedabad,OnePlus,Android,9.9,19.3,21.0,146,4.9,552,1.6,2.0,1750,Social Media
14145,U14146,25,Female,Mumbai,Nokia,Android,1.4,20.2,129.2,91,1.5,6805,2.1,4.5,602,Work
14146,U14147,58,Female,Pune,OnePlus,Android,8.7,2.0,251.4,74,2.8,2716,6.9,1.0,831,Gaming
14147,U14148,20,Other,Hyderabad,Samsung,Android,3.7,8.7,127.8,63,4.5,6287,7.6,1.3,1586,Work
14148,U14149,33,Female,Lucknow,Realme,Android,3.1,41.0,154.9,29,2.3,1236,3.2,0.0,372,Gaming
14149,U14150,27,Male,Delhi,Nokia,Android,11.6,31.8,258.4,186,2.5,9050,3.9,3.6,1749,Work
14150,U14151,33,Other,Hyderabad,Motorola,Android,4.8,16.3,235.1,63,4.3,4145,1.0,1.2,1637,Gaming
14151,U14152,35,Female,Pune,Motorola,Android,11.0,12.7,173.6,152,0.5,2499,6.4,4.0,1361,Entertainment
14152,U14153,53,Female,Pune,Realme,Android,1.4,44.9,91.1,193,2.3,5557,5.3,4.0,883,Gaming
14153,U14154,28,Female,Lucknow,Motorola,Android,6.9,38.0,126.9,147,4.3,4612,6.0,0.5,1980,Entertainment
14154,U14155,46,Female,Mumbai,OnePlus,Android,11.5,17.4,72.8,194,1.6,4716,1.1,2.5,1975,Social Media
14155,U14156,39,Other,Kolkata,Realme,Android,2.6,1.5,126.3,51,3.7,2199,5.8,2.4,830,Social Media
14156,U14157,60,Female,Jaipur,Google Pixel,Android,9.0,23.5,118.9,188,5.6,4911,3.7,0.9,1896,Social Media
14157,U14158,41,Other,Hyderabad,OnePlus,Android,11.6,31.8,285.8,11,3.8,2670,2.1,3.2,1481,Entertainment
14158,U14159,52,Male,Pune,Oppo,Android,9.2,5.6,287.5,166,0.6,372,7.7,2.2,791,Work
14159,U14160,29,Male,Mumbai,Samsung,Android,3.6,21.7,220.0,77,5.6,3725,1.1,3.3,1370,Social Media
14160,U14161,47,Male,Kolkata,Realme,Android,6.9,5.1,54.7,172,4.5,3120,1.9,3.4,1785,Social Media
14161,U14162,27,Male,Jaipur,OnePlus,Android,11.9,41.8,80.1,51,2.1,1427,6.1,2.6,1988,Work
14162,U14163,45,Female,Kolkata,Motorola,Android,1.2,48.7,291.4,19,1.5,5460,5.8,1.1,325,Work
14163,U14164,51,Male,Kolkata,Vivo,Android,9.6,19.5,36.3,112,3.7,547,0.8,0.8,265,Education
14164,U14165,23,Female,Delhi,Samsung,Android,2.4,40.0,114.5,52,5.3,397,3.2,4.6,1427,Social Media
14165,U14166,35,Female,Kolkata,Apple,iOS,9.4,47.6,196.5,14,5.2,5095,2.4,4.5,478,Education
14166,U14167,31,Female,Jaipur,Nokia,Android,4.8,23.3,25.6,50,5.8,9743,7.3,1.2,991,Social Media
14167,U14168,24,Male,Lucknow,Nokia,Android,2.6,31.0,144.8,177,2.4,5482,2.2,0.9,1748,Education
14168,U14169,32,Male,Pune,Oppo,Android,4.9,28.4,154.4,55,5.1,1526,6.7,3.3,1525,Work
14169,U14170,36,Male,Jaipur,Google Pixel,Android,2.3,37.0,32.6,114,5.1,8381,7.1,0.7,579,Entertainment
14170,U14171,26,Other,Bangalore,Realme,Android,7.9,7.7,100.2,11,2.8,6077,7.9,1.6,150,Work
14171,U14172,40,Male,Hyderabad,Google Pixel,Android,9.8,8.7,105.9,15,4.5,5707,3.5,0.7,961,Gaming
14172,U14173,53,Other,Kolkata,Motorola,Android,6.7,9.3,69.1,151,2.3,5467,3.5,2.0,1707,Gaming
14173,U14174,57,Male,Jaipur,Apple,iOS,7.6,8.6,99.9,70,5.9,6444,2.0,0.3,264,Entertainment
14174,U14175,33,Other,Kolkata,Xiaomi,Android,8.3,4.5,211.0,149,3.7,3655,3.0,3.8,363,Education
14175,U14176,16,Female,Kolkata,Google Pixel,Android,5.0,31.6,274.6,45,1.4,5135,7.9,4.8,1698,Work
14176,U14177,48,Male,Bangalore,Oppo,Android,7.7,39.0,160.8,49,5.3,301,4.6,3.4,1206,Education
14177,U14178,15,Other,Pune,Xiaomi,Android,6.1,37.9,198.6,68,1.1,5834,4.9,0.3,1836,Work
14178,U14179,28,Male,Pune,Oppo,Android,6.4,10.2,10.1,32,4.6,8954,0.6,0.4,362,Gaming
14179,U14180,26,Male,Bangalore,Motorola,Android,6.0,35.9,41.6,146,2.5,3781,2.9,1.4,1704,Gaming
14180,U14181,36,Female,Pune,Xiaomi,Android,8.6,29.9,112.4,171,4.1,4713,0.7,1.1,1142,Gaming
14181,U14182,46,Other,Ahmedabad,Samsung,Android,3.3,26.5,126.9,44,2.7,6803,3.5,2.9,1414,Education
14182,U14183,56,Male,Bangalore,Realme,Android,4.7,11.2,213.8,110,5.4,8085,5.1,0.2,844,Gaming
14183,U14184,50,Male,Lucknow,Google Pixel,Android,3.8,25.6,166.7,117,2.3,4345,4.7,4.1,1829,Work
14184,U14185,58,Male,Pune,Oppo,Android,11.0,14.4,109.7,161,5.9,3618,1.5,4.2,1845,Work
14185,U14186,50,Other,Ahmedabad,Apple,iOS,9.5,16.3,118.3,130,4.6,283,1.7,1.4,758,Gaming
14186,U14187,33,Male,Jaipur,Vivo,Android,4.3,1.5,235.1,95,1.3,8730,5.4,4.4,265,Work
14187,U14188,40,Male,Hyderabad,Apple,iOS,2.5,7.6,295.7,166,1.7,5086,6.1,1.5,740,Gaming
14188,U14189,15,Other,Chennai,Nokia,Android,10.1,27.7,224.0,83,3.8,2342,7.8,2.2,699,Entertainment
14189,U14190,35,Female,Ahmedabad,Xiaomi,Android,6.4,8.7,12.4,140,4.0,1464,5.7,0.7,1976,Entertainment
14190,U14191,20,Male,Chennai,Xiaomi,Android,6.5,46.3,248.6,70,2.4,1260,3.0,0.3,953,Gaming
14191,U14192,57,Male,Kolkata,OnePlus,Android,1.5,41.5,185.1,170,0.8,4175,3.7,0.6,1476,Education
14192,U14193,54,Other,Pune,Nokia,Android,8.2,3.7,165.9,124,3.5,8148,6.6,0.6,623,Work
14193,U14194,38,Male,Mumbai,Google Pixel,Android,8.3,15.1,124.3,191,2.2,8528,2.2,3.1,1793,Education
14194,U14195,21,Other,Mumbai,Google Pixel,Android,3.3,47.5,181.4,124,4.0,3903,3.5,0.8,1240,Entertainment
14195,U14196,58,Male,Chennai,OnePlus,Android,11.6,23.6,66.1,79,2.6,6867,7.2,4.3,402,Social Media
14196,U14197,17,Other,Kolkata,Xiaomi,Android,2.9,9.8,282.8,133,2.2,6050,4.2,1.3,1555,Work
14197,U14198,24,Female,Jaipur,Nokia,Android,9.5,30.6,207.6,88,2.6,5027,1.8,2.4,603,Work
14198,U14199,33,Male,Mumbai,Apple,iOS,11.8,43.6,224.7,161,2.3,5816,7.1,2.2,1751,Education
14199,U14200,20,Other,Delhi,Apple,iOS,9.2,25.3,26.3,41,1.8,4420,5.1,2.8,582,Gaming
14200,U14201,39,Male,Hyderabad,Nokia,Android,9.6,32.7,247.1,98,5.4,1148,2.5,4.2,466,Gaming
14201,U14202,47,Male,Bangalore,Motorola,Android,9.9,34.9,38.6,129,5.5,2527,7.0,3.0,1253,Entertainment
14202,U14203,25,Male,Bangalore,Oppo,Android,4.6,49.6,230.0,189,3.7,1328,1.8,0.9,1535,Entertainment
14203,U14204,31,Other,Ahmedabad,Google Pixel,Android,9.7,26.3,105.3,59,1.5,7386,5.8,3.6,957,Entertainment
14204,U14205,25,Female,Hyderabad,Samsung,Android,1.8,15.9,192.6,68,1.3,2704,3.6,0.5,1665,Entertainment
14205,U14206,35,Female,Bangalore,Xiaomi,Android,2.3,15.7,57.2,174,5.0,3098,3.0,3.4,1631,Social Media
14206,U14207,43,Male,Mumbai,Oppo,Android,11.6,49.8,176.5,77,5.8,9695,1.4,0.5,1338,Entertainment
14207,U14208,35,Other,Mumbai,Xiaomi,Android,9.7,48.8,158.3,160,3.1,8585,6.1,3.2,735,Entertainment
14208,U14209,45,Male,Mumbai,Nokia,Android,11.1,35.4,291.1,158,0.9,9186,6.0,4.5,1767,Education
14209,U14210,21,Other,Chennai,Nokia,Android,5.2,43.0,111.1,128,5.1,5128,3.4,1.4,333,Education
14210,U14211,30,Female,Bangalore,Motorola,Android,8.3,7.3,239.6,182,4.6,9869,5.9,3.1,1616,Entertainment
14211,U14212,46,Female,Ahmedabad,Google Pixel,Android,3.9,34.5,262.6,142,2.5,3180,1.1,0.3,1674,Entertainment
14212,U14213,58,Female,Pune,Nokia,Android,11.2,5.1,142.2,117,1.3,3139,2.2,2.7,1215,Social Media
14213,U14214,18,Female,Delhi,Xiaomi,Android,5.1,24.3,274.2,21,4.8,3483,2.5,1.4,873,Work
14214,U14215,20,Other,Pune,Oppo,Android,1.6,49.3,61.3,187,5.6,2275,7.9,1.3,490,Entertainment
14215,U14216,52,Other,Mumbai,Realme,Android,7.6,22.9,35.8,68,2.9,6258,7.2,0.9,133,Gaming
14216,U14217,43,Male,Jaipur,Xiaomi,Android,9.8,4.1,227.5,188,3.1,8864,5.1,0.4,750,Entertainment
14217,U14218,45,Female,Ahmedabad,Samsung,Android,11.0,10.0,296.2,137,3.4,2444,1.0,2.7,1442,Work
14218,U14219,49,Other,Kolkata,OnePlus,Android,2.1,28.0,25.3,159,5.1,6370,0.9,4.7,829,Entertainment
14219,U14220,22,Female,Jaipur,Nokia,Android,6.6,18.0,245.5,194,1.0,9509,5.1,3.5,1639,Entertainment
14220,U14221,27,Female,Delhi,Samsung,Android,7.0,6.7,114.7,162,3.5,4237,2.4,1.6,1849,Gaming
14221,U14222,50,Male,Chennai,Realme,Android,12.0,47.1,231.7,38,2.9,5421,2.3,4.7,135,Entertainment
14222,U14223,42,Female,Mumbai,Apple,iOS,1.6,44.8,209.1,190,2.8,7037,5.3,2.7,104,Gaming
14223,U14224,38,Female,Hyderabad,Samsung,Android,2.1,26.1,63.7,172,2.6,6115,4.1,4.0,293,Social Media
14224,U14225,50,Female,Mumbai,Vivo,Android,11.6,14.4,33.5,87,5.0,1616,2.4,2.7,952,Gaming
14225,U14226,27,Male,Pune,Xiaomi,Android,9.1,37.9,221.2,38,4.5,2404,2.7,1.9,1754,Entertainment
14226,U14227,60,Male,Bangalore,Apple,iOS,5.3,12.9,56.2,59,4.1,202,5.5,0.2,963,Social Media
14227,U14228,56,Other,Bangalore,Nokia,Android,3.0,24.7,136.2,175,0.5,9817,5.1,1.4,1964,Gaming
14228,U14229,20,Female,Jaipur,Realme,Android,10.6,45.2,230.8,37,0.8,1527,1.7,2.2,1096,Entertainment
14229,U14230,34,Other,Mumbai,OnePlus,Android,11.2,45.9,212.7,19,5.7,6094,1.8,1.1,869,Education
14230,U14231,39,Female,Delhi,Realme,Android,2.5,22.0,159.5,151,1.2,2722,4.6,0.9,627,Education
14231,U14232,45,Female,Delhi,Realme,Android,9.7,23.3,265.4,76,1.4,7991,2.4,3.2,1741,Gaming
14232,U14233,35,Female,Pune,Realme,Android,3.4,44.5,249.8,177,0.8,2951,1.9,2.3,1248,Work
14233,U14234,41,Male,Pune,Realme,Android,8.0,17.6,37.7,53,1.7,4838,2.6,4.9,657,Social Media
14234,U14235,21,Female,Ahmedabad,Samsung,Android,11.3,25.4,295.1,82,2.2,1334,6.1,2.2,334,Entertainment
14235,U14236,48,Other,Mumbai,OnePlus,Android,2.9,7.6,66.1,85,3.5,2236,7.2,0.5,1377,Gaming
14236,U14237,27,Other,Lucknow,Motorola,Android,8.7,15.1,132.9,32,1.1,5498,7.0,0.9,1326,Entertainment
14237,U14238,53,Other,Ahmedabad,OnePlus,Android,11.3,1.8,215.7,185,3.6,6936,3.2,3.4,843,Education
14238,U14239,17,Female,Hyderabad,Motorola,Android,10.8,15.9,183.7,17,5.5,6626,2.0,2.5,1192,Social Media
14239,U14240,45,Female,Ahmedabad,Vivo,Android,9.6,49.8,137.4,150,5.3,7301,5.6,4.8,463,Gaming
14240,U14241,44,Other,Lucknow,Samsung,Android,1.5,40.5,89.4,129,0.8,2577,2.4,1.7,898,Gaming
14241,U14242,18,Male,Jaipur,Oppo,Android,2.8,33.0,270.5,134,4.5,6904,4.3,2.1,628,Education
14242,U14243,50,Male,Ahmedabad,Oppo,Android,8.5,18.3,177.0,165,2.3,7934,5.7,5.0,1820,Entertainment
14243,U14244,51,Other,Jaipur,Realme,Android,10.8,42.6,274.3,134,0.8,1382,1.5,4.4,417,Entertainment
14244,U14245,24,Female,Pune,Xiaomi,Android,8.3,12.0,148.5,13,4.6,858,4.4,0.3,1880,Entertainment
14245,U14246,51,Female,Jaipur,Motorola,Android,9.2,31.9,62.6,134,5.0,7586,0.7,0.4,1080,Education
14246,U14247,22,Other,Kolkata,Realme,Android,8.9,48.4,141.3,178,4.0,6080,6.8,4.4,1888,Entertainment
14247,U14248,15,Other,Hyderabad,Realme,Android,2.7,27.7,123.1,182,2.7,5563,6.7,1.5,305,Work
14248,U14249,51,Other,Hyderabad,Google Pixel,Android,1.4,42.4,263.3,104,1.8,2211,5.3,3.3,780,Work
14249,U14250,45,Female,Mumbai,Oppo,Android,8.8,6.9,41.1,76,3.9,5564,2.5,4.2,855,Entertainment
14250,U14251,26,Female,Mumbai,Realme,Android,11.4,32.7,190.9,39,3.3,6090,4.0,3.9,462,Social Media
14251,U14252,24,Other,Bangalore,Apple,iOS,8.9,1.5,142.7,58,2.0,8755,1.8,4.4,310,Social Media
14252,U14253,33,Male,Chennai,Realme,Android,1.9,36.5,153.3,100,0.7,354,4.1,2.6,1127,Education
14253,U14254,34,Male,Jaipur,Realme,Android,1.9,26.5,181.5,193,3.6,1690,4.4,0.9,592,Education
14254,U14255,26,Male,Hyderabad,Motorola,Android,2.7,22.1,79.4,50,3.5,2599,2.1,0.2,1678,Education
14255,U14256,55,Other,Lucknow,Vivo,Android,2.0,14.8,273.5,67,1.1,4073,5.6,4.0,1523,Social Media
14256,U14257,49,Female,Chennai,Realme,Android,8.6,42.1,92.7,78,4.5,995,1.0,1.6,916,Gaming
14257,U14258,26,Other,Jaipur,Nokia,Android,5.5,9.4,287.1,71,2.6,3064,6.1,1.9,775,Gaming
14258,U14259,60,Male,Jaipur,Motorola,Android,1.9,18.2,22.9,53,2.2,1755,6.4,4.6,103,Social Media
14259,U14260,34,Female,Kolkata,Realme,Android,8.2,9.2,100.5,110,1.2,178,2.2,2.6,1851,Gaming
14260,U14261,54,Other,Delhi,Oppo,Android,8.9,37.3,134.1,16,3.4,6543,4.7,0.7,660,Social Media
14261,U14262,58,Other,Ahmedabad,Apple,iOS,4.1,33.9,224.7,71,2.5,3352,1.9,3.4,1487,Education
14262,U14263,36,Female,Hyderabad,Nokia,Android,2.4,9.1,273.8,181,3.2,9413,3.0,1.3,1935,Education
14263,U14264,59,Female,Pune,OnePlus,Android,11.4,30.0,140.2,33,4.2,1687,2.5,4.4,1863,Gaming
14264,U14265,38,Male,Bangalore,Google Pixel,Android,8.7,21.3,84.7,163,3.3,9616,1.4,2.5,1030,Education
14265,U14266,57,Other,Lucknow,Motorola,Android,2.7,37.0,140.7,79,0.9,8746,2.5,0.3,657,Social Media
14266,U14267,57,Other,Chennai,Samsung,Android,2.0,23.1,131.1,148,3.7,2204,2.4,2.7,845,Social Media
14267,U14268,53,Male,Delhi,Motorola,Android,1.5,48.6,281.0,42,0.8,3330,4.7,2.1,255,Gaming
14268,U14269,20,Other,Delhi,Samsung,Android,2.6,16.6,146.2,161,0.7,7496,3.3,3.7,255,Gaming
14269,U14270,42,Male,Mumbai,Nokia,Android,10.0,40.7,239.9,43,4.5,7290,7.8,2.8,1092,Gaming
14270,U14271,18,Other,Chennai,Apple,iOS,7.2,20.3,137.7,119,1.3,8034,2.8,1.9,1451,Work
14271,U14272,40,Female,Mumbai,Samsung,Android,11.5,37.2,257.8,127,3.4,8191,3.5,1.0,1907,Work
14272,U14273,32,Other,Jaipur,Vivo,Android,1.3,15.8,203.2,81,3.2,6358,5.2,4.3,1418,Entertainment
14273,U14274,30,Male,Chennai,Samsung,Android,4.2,33.7,286.9,154,2.9,110,0.7,3.9,1011,Education
14274,U14275,16,Female,Pune,Motorola,Android,7.0,12.1,82.3,106,1.3,4334,3.3,2.3,1718,Social Media
14275,U14276,29,Female,Mumbai,Nokia,Android,4.5,8.5,8.5,175,5.9,5866,6.3,3.1,1364,Social Media
14276,U14277,41,Other,Mumbai,Vivo,Android,2.5,32.5,52.8,195,4.7,4474,1.7,4.1,1127,Work
14277,U14278,22,Other,Mumbai,Samsung,Android,5.1,26.6,299.9,72,1.0,9644,6.1,1.1,564,Work
14278,U14279,22,Other,Hyderabad,Samsung,Android,11.4,31.3,290.4,73,3.9,5522,5.3,3.6,1105,Education
14279,U14280,20,Male,Kolkata,Oppo,Android,2.4,25.4,29.7,106,1.3,9389,1.3,0.5,1283,Education
14280,U14281,59,Other,Bangalore,OnePlus,Android,3.3,1.6,87.0,59,2.6,6069,6.0,0.1,416,Education
14281,U14282,17,Male,Ahmedabad,Realme,Android,5.4,2.0,122.1,182,2.0,517,0.8,3.0,135,Education
14282,U14283,33,Other,Lucknow,Apple,iOS,7.9,41.8,7.0,149,4.3,9077,5.7,3.5,1116,Gaming
14283,U14284,53,Other,Kolkata,Realme,Android,11.6,35.1,182.8,95,5.0,4514,6.8,4.4,1095,Gaming
14284,U14285,30,Female,Lucknow,Nokia,Android,7.8,7.1,11.7,99,1.2,9882,3.0,2.1,202,Gaming
14285,U14286,26,Female,Ahmedabad,Vivo,Android,9.4,38.4,273.9,132,3.6,481,2.4,0.1,1574,Education
14286,U14287,24,Male,Ahmedabad,Nokia,Android,2.4,19.5,168.4,122,2.7,7474,6.3,4.7,1860,Entertainment
14287,U14288,21,Other,Hyderabad,Apple,iOS,3.1,2.4,133.1,75,3.9,9380,1.8,2.1,1166,Work
14288,U14289,24,Other,Bangalore,OnePlus,Android,2.9,39.5,54.9,72,3.2,4206,2.9,3.3,173,Work
14289,U14290,22,Other,Chennai,Motorola,Android,6.7,49.7,195.7,75,2.0,4346,7.1,4.2,1092,Education
14290,U14291,55,Other,Hyderabad,Xiaomi,Android,1.2,4.2,23.5,43,3.4,3557,5.7,2.8,883,Entertainment
14291,U14292,56,Other,Mumbai,Realme,Android,4.6,6.3,137.5,158,0.9,5470,3.0,2.2,1008,Gaming
14292,U14293,39,Other,Chennai,Samsung,Android,9.5,36.5,229.6,157,5.7,954,2.0,1.6,955,Entertainment
14293,U14294,44,Other,Delhi,Nokia,Android,11.6,44.7,140.4,143,3.6,5642,0.6,1.6,856,Social Media
14294,U14295,30,Male,Bangalore,Nokia,Android,4.3,47.2,17.0,109,2.7,1072,3.3,1.9,596,Social Media
14295,U14296,59,Female,Kolkata,Apple,iOS,1.3,31.9,162.1,160,2.2,8963,4.3,4.5,1578,Education
14296,U14297,39,Other,Kolkata,Google Pixel,Android,10.3,5.9,98.7,18,1.6,2459,7.4,0.3,1465,Work
14297,U14298,56,Other,Ahmedabad,Google Pixel,Android,10.8,40.0,287.1,37,1.9,5952,1.1,3.4,1423,Gaming
14298,U14299,47,Male,Bangalore,Samsung,Android,3.3,8.8,149.2,49,4.2,9674,5.5,2.9,196,Social Media
14299,U14300,25,Other,Ahmedabad,Google Pixel,Android,6.4,24.4,131.7,96,2.8,9969,4.0,1.4,1337,Social Media
14300,U14301,22,Other,Bangalore,Apple,iOS,6.9,19.3,5.3,27,1.9,7936,6.6,4.1,1234,Social Media
14301,U14302,32,Male,Kolkata,Samsung,Android,5.9,12.4,220.3,155,1.7,3465,3.6,1.1,1562,Education
14302,U14303,31,Male,Ahmedabad,Vivo,Android,10.1,16.0,204.0,198,1.2,2007,1.4,4.7,584,Social Media
14303,U14304,51,Male,Mumbai,Google Pixel,Android,7.7,16.3,296.9,33,3.3,6934,2.9,3.3,734,Education
14304,U14305,57,Other,Mumbai,Apple,iOS,5.3,3.0,70.6,139,0.6,3933,2.9,1.2,729,Gaming
14305,U14306,17,Male,Delhi,Google Pixel,Android,8.3,27.2,249.9,56,5.0,3408,5.8,4.4,736,Gaming
